feijões-baru	f e j ʒ õ j̃ ʃ i b a ɾ u
feijões-batata	f e j ʒ õ j̃ ʃ b a t a t ɐ
feijões-besugo	f e j ʒ õ j̃ ʃ b e z u ɡ u
feijões-boi-de-capoeira	f e j ʒ õ j̃ ʃ b ɔ j d e k a p w e j ɾ ɐ
feijões-bois-de-capoeira	f e j ʒ õ j̃ ʃ b i d e k a p w e j ɾ ɐ
feijões-brancos	f e j ʒ õ j̃ ʃ i b ɾ ɐ̃ k o s
feijões-brancos-alemães	f e j ʒ õ j̃ ʃ i b ɾ ɐ̃ k o s a l e m ɐ̃ j̃ s
feijões-brancos-das-canárias	f e j ʒ õ j̃ ʃ i b ɾ ɐ̃ k o z d a ʃ k a n a ɾ i a s
feijões-brancos-gigantes	f e j ʒ õ j̃ ʃ i b ɾ ɐ̃ k o z ʒ i ɡ ɐ̃ t e s
feijões-bravos	f e j ʒ õ j̃ ʃ b ɾ a v u ʃ
feijões-bravos-amarelos	f e j ʒ õ j̃ ʃ b ɾ a v o z a m a ɾ ɛ l u s
feijões-bravos-mata-cabritos	f e j ʒ õ j̃ ʃ b ɾ a v o ʒ m a t a k a b ɾ i t u ʃ
feijões-cabacinha	f e j ʒ õ j̃ ʃ k a b a s i ɲ a
feijões-cabeludos-da-índia	f e j ʒ õ j̃ ʃ k a b e l u d o z d ĩ d͡ʒ i ɐ
feijões-caboclos	f e j ʒ õ j̃ ʃ k a b o k l u s
feijões-café	f e j ʒ õ j̃ ʃ k a f ɛ
feijões-canadá	f e j ʒ õ j̃ ʃ k a n a d a
feijões-capão	f e j ʒ õ j̃ ʃ k a p ɐ̃ w̃
feijões-careta	f e j ʒ õ j̃ ʃ k a ɾ e t ɐ
feijões-cariocas	f e j ʒ õ j̃ ʃ k a ɾ i ɔ k ɐ s
feijões-carito	f e j ʒ õ j̃ ʃ k a ɾ i t u
feijões-carrapatinho	f e j ʒ õ j̃ ʃ k a ʁ a p a t͡ʃ i ɲ o
feijões-carrapato	f e j ʒ õ j̃ ʃ k a ʁ a p a t u
feijões-carumbé	f e j ʒ õ j̃ ʃ k a ɾ ũ b ɛ
feijões-casados	f e j ʒ õ j̃ ʃ k a z a d o s
feijões-castanhos	f e j ʒ õ j̃ ʃ k a ʃ t ɐ̃ ɲ u ʃ
feijões-catinga-de-macaco	f e j ʒ õ j̃ ʃ k a t͡ʃ ĩ ɡ a d e m a k a k u
feijões-catingas-de-macaco	f e j ʒ õ j̃ ʃ k a t͡ʃ ĩ ɡ a ʒ d e m a k a k u
feijões-cavalinho	f e j ʒ õ j̃ ʃ k a v a l i ɲ o
feijões-cem-por-um	f e j ʒ õ j̃ ʃ k ẽ p o ɾ ũ
feijões-chicote	f e j ʒ õ j̃ ʃ ʃ i k ɔ t͡ʃ i
feijões-china	f e j ʒ õ j̃ ʃ ʃ ĩ n ɐ
feijões-chineses	f e j ʒ õ j̃ ʃ ʃ i n e z e s
feijões-chita-fina	f e j ʒ õ j̃ ʃ ʃ i t a f ĩ n ɐ
feijões-chita-rajada	f e j ʒ õ j̃ ʃ ʃ i t a ɾ a ʒ a d a
feijões-chitas-finas	f e j ʒ õ j̃ ʃ ʃ i t ɐ ʃ f ĩ n ɐ ʃ
feijões-chitas-rajadas	f e j ʒ õ j̃ ʃ ʃ i t a z ʁ a ʒ a d a s
feijões-chocolate	f e j ʒ õ j̃ ʃ ʃ o k o l a t͡ʃ i
feijões-chumbinho	f e j ʒ õ j̃ ʃ ʃ ũ b ĩ ɲ u
feijões-coco	f e j ʒ õ j̃ ʃ k o k u
feijões-coco-bicolores	f e j ʒ õ j̃ ʃ k o k o b i k o l o ɾ i ʃ
feijões-cocos-bicolores	f e j ʒ õ j̃ ʃ k o k o ʒ b i k o l o ɾ i ʃ
feijões-colubrinos	f e j ʒ õ j̃ ʃ k o l u b ɾ ĩ n u s
feijões-come-se-tudo	f e j ʒ õ j̃ ʃ k õ m i s e t u d u
feijões-comuns	f e j ʒ õ j̃ ʃ k o m ũ s
feijões-congo	f e j ʒ õ j̃ ʃ k õ ɡ u
feijões-corda	f e j ʒ õ j̃ ʃ k ɔ ɻ d a
feijões-covados	f e j ʒ õ j̃ s k o v a d u ʃ
feijões-crus	f e j ʒ õ j̃ ʃ k ɾ u j s
feijões-cutelinho	f e j ʒ õ j̃ ʃ k u t e l i ɲ o
feijões-cutelinho-brancos	f e j ʒ õ j̃ ʃ k u t e l i ɲ o b ɾ ɐ̃ k o s
feijões-cutelinho-negros	f e j ʒ õ j̃ ʃ k u t e l i ɲ o n e ɡ ɾ u ʃ
feijões-cutelinho-roxos	f e j ʒ õ j̃ ʃ k u t e l i ɲ o ɾ o k s u ʃ
feijões-cutelinhos-brancos	f e j ʒ õ j̃ ʃ k u t e l i ɲ o z b ɾ ɐ̃ k o s
feijões-cutelinhos-negros	f e j ʒ õ j̃ ʃ k u t e l i ɲ o z n e ɡ ɾ u ʃ
feijões-cutelinhos-roxos	f e j ʒ õ j̃ ʃ k u t e l i ɲ o z ɾ o k s u ʃ
feijões-da-china	f e j ʒ õ j̃ ʃ d a ʃ ĩ n ɐ
feijões-da-espanha	f e j ʒ õ j̃ ʃ d e ʃ p ɐ̃ ɲ ɐ
feijões-da-flórida	f e j ʒ õ j̃ ʃ d e a ɛ f l ɔ ɾ i d ɐ
feijões-da-índia	f e j ʒ õ j̃ ʃ d ĩ d͡ʒ i ɐ
feijões-da-mongólia	f e j ʒ õ j̃ ʃ d a m õ ɡ ɔ l i ɐ
feijões-da-neblina	f e j ʒ õ j̃ ʃ d n e b l ĩ n ɐ
feijões-da-pérsia	f e j ʒ õ j̃ ʃ d a p ɛ ʁ s i ɐ
feijões-da-praia	f e j ʒ õ j̃ ʃ d a p ɾ a j ɐ
feijões-de-árvore	f e j ʒ õ j̃ ʃ d a ɻ v o ɾ e
feijões-de-azeite	f e j ʒ õ j̃ ʃ d͡ʒ i a z e j t͡ʃ i
feijões-de-boi	f e j ʒ õ j̃ ʃ d͡ʒ i b ɔ i
feijões-de-cavalo	f e j ʒ õ j̃ ʃ d e k a v a l u
feijões-de-cera	f e j ʒ õ j̃ ʃ d e s e ɾ ɐ
feijões-de-cobra	f e j ʒ õ j̃ ʃ d e k o b ɾ ɐ
feijões-de-coimbra	f e j ʒ õ j̃ ʃ d e k o ĩ b ɾ ɐ
feijões-de-corda	f e j ʒ õ j̃ ʃ d e k o ɾ d ɐ
feijões-de-cuba	f e j ʒ õ j̃ ʃ d e k u b ɐ
feijões-de-espanha	f e j ʒ õ j̃ ʃ d e ʃ p ɐ̃ ɲ ɐ
feijões-de-frade	f e j ʒ õ j̃ ʃ d f ɾ a d͡ʒ i
feijões-de-frade-compridos	f e j ʒ õ j̃ s d e f ɾ a d e k õ p ɾ i d u ʃ
feijões-de-gado	f e j ʒ õ j̃ ʃ d e ɡ a d u
feijões-de-guando	f e j ʒ õ j̃ ʃ d ɡ w ɐ̃ d u
feijões-de-guizos	f e j ʒ õ j̃ ʃ d ɡ i z u ʃ
feijões-de-java	f e j ʒ õ j̃ ʃ d e ʒ a v ɐ
feijões-de-leite	f e j ʒ õ j̃ ʃ d e l e j t͡ʃ i
feijões-de-lima	f e j ʒ õ j̃ ʃ d ɛ l ĩ m ɐ
feijões-de-lisboa	f e j ʒ õ j̃ ʃ d e l i ʒ b o ɐ
feijões-de-macáçar	f e j ʒ õ j̃ ʃ d͡ʒ i m a k a s a ɻ
feijões-de-metro	f e j ʒ õ j̃ ʃ d͡ʒ i m ɛ t ɾ u
feijões-de-olho-preto	f e j ʒ õ j̃ ʃ d e o ʎ o p ɾ e t u
feijões-de-pombinha	f e j ʒ õ j̃ ʃ d e p õ b ĩ ɲ ɐ
feijões-de-porco	f e j ʒ õ j̃ ʃ d e p o ɻ k o
feijões-de-rola	f e j ʒ õ j̃ ʃ d e ɾ ɔ l a
feijões-de-santo-ambrósio	f e j ʒ õ j̃ s d͡ʒ i z ɐ̃ t o ɐ̃ b ɾ ɔ z i u
feijões-de-sete-anos	f e j ʒ õ j̃ ʃ d͡ʒ i s e t e ɐ̃ n u ʃ
feijões-de-sete-semanas	f e j ʒ õ j̃ ʃ d e z ɛ t e s e m ɐ n a s
feijões-de-soja	f e j ʒ õ j̃ ʃ d͡ʒ i s ɔ ʒ ɐ
feijões-de-tropeiro	f e j ʒ õ j̃ ʃ d e t ɾ o p e j ɾ u
feijões-de-vaca	f e j ʒ õ j̃ ʃ d e v e a s e a
feijões-de-vagem	f e j ʒ õ j̃ ʃ d͡ʒ i v a ʒ ẽ j̃
feijões-de-vara	f e j ʒ õ j̃ ʃ d͡ʒ i v a ɾ ɐ
feijões-do-campo	f e j ʒ õ j̃ ʃ d o k ɐ̃ p u
feijões-do-congo	f e j ʒ õ j̃ ʃ d o k õ ɡ u
feijões-do-gado	f e j ʒ õ j̃ ʃ d o ɡ a d u
feijões-do-mato	f e j ʒ õ j̃ ʃ d o m a t u
feijões-dom-carlos	f e j ʒ õ j̃ ʃ d õ k a ʁ l u s
feijões-dos-caboclos	f e j ʒ õ j̃ ʃ d o s k a b o k l u s
feijões-enxofre	f e j ʒ õ j̃ ʃ ẽ ʃ o f ɾ i
feijões-ervilheiros-amarelos	f e j ʒ õ j̃ ʃ e ʁ v i ʎ e j ɾ o z a m a ɾ ɛ l u s
feijões-ervilheiros-pintados	f e j ʒ õ j̃ ʃ e ʁ v i ʎ e j ɾ o s p ĩ t a d u s
feijões-escarlates	f e j ʒ õ j̃ ʃ e ʃ k a ʁ l a t͡ʃ i s
feijões-espada	f e j ʒ õ j̃ ʃ e ʃ p a d ɐ
feijões-espada-de-guerra	f e j ʒ õ j̃ ʃ e ʃ p a d a d͡ʒ i ɡ ɛ ʁ a
feijões-espadas-de-guerra	f e j ʒ õ j̃ ʃ i s p a d a ʒ d͡ʒ i ɡ ɛ ʁ a
feijões-espadinho	f e j ʒ õ j̃ ʃ e ʃ p a d͡ʒ ĩ ɲ u
feijões-farinha	f e j ʒ õ j̃ ʃ f a ɾ i ɲ a
feijões-fava-bravos	f e j ʒ õ j̃ ʃ f a v a b ɾ a v u ʃ
feijões-favas-bravos	f e j ʒ õ j̃ ʃ f a v a z b ɾ a v u ʃ
feijões-favona	f e j ʒ õ j̃ ʃ f a v o n a
feijões-fidalgo	f e j ʒ õ j̃ ʃ f i d a w ɡ u
feijões-fígado-de-galinha	f e j ʒ õ j̃ ʃ f i ɡ a d u d ɛ ɡ a ʎ ĩ ɲ ɐ
feijões-fígados-de-galinhas	f e j ʒ õ j̃ ʃ f i ɡ a d o z d e ɡ a l i ɲ a s
feijões-figueira	f e j ʒ õ j̃ ʃ f i ɡ e j ɾ ɐ
feijões-flor	f e j ʒ õ j̃ ʃ f l o ɾ
feijões-forrageiros	f e j ʒ õ j̃ ʃ f o ʁ a ʒ e j ɾ o s
feijões-frade	f e j ʒ õ j̃ ʃ f ɾ a d͡ʒ i
feijões-frade-compridos	f e j ʒ õ j̃ ʃ f ɾ a d e k õ p ɾ i d u ʃ
feijões-frades-compridos	f e j ʒ õ j̃ ʃ f ɾ a d͡ʒ i ʃ k õ p ɾ i d u ʃ
feijões-fradinho	f e j ʒ õ j̃ ʃ f ɾ a d͡ʒ ĩ ɲ u
feijões-gigantes	f e j ʒ õ j̃ ʃ ʒ i ɡ ɐ̃ t e s
feijões-glória	f e j ʒ õ j̃ ʃ ɡ l ɔ ɾ i a
feijões-grandes	f e j ʒ õ j̃ ʃ ɡ ɾ ɐ̃ d e s
feijões-guando	f e j ʒ õ j̃ ʃ ɡ w ɐ̃ d u
feijões-gurutuba	f e j ʒ õ j̃ ʃ ɡ u ɾ u t u b ɐ
feijões-gurutuba-comprido	f e j ʒ õ j̃ ʃ ɡ u ɾ u t u b a k õ p ɾ i d u
feijões-gurutubas-compridos	f e j ʒ õ j̃ s ɡ u ɾ u t u b a ʃ k õ p ɾ i d u ʃ
feijões-holandeses	f e j ʒ õ j̃ ʃ o l ɐ̃ d e z e s
feijões-imperador	f e j ʒ õ j̃ ʃ ĩ p e ɾ a d o ʁ
feijões-ingleses	f e j ʒ õ j̃ ʃ ĩ ɡ l e z e s
feijões-japoneses	f e j ʒ õ j̃ ʃ ʒ a p o n e z e s
feijões-jiritana	f e j ʒ õ j̃ ʃ ʒ i ɾ i t ɐ n a
feijões-lablabe	f e j ʒ õ j̃ ʃ l a b l a b i
feijões-lagartixa	f e j ʒ õ j̃ ʃ l a ɡ a ɻ t͡ʃ i ʃ a
feijões-laranjeiros	f e j ʒ õ j̃ s l a ɾ ɐ̃ ʒ e j ɾ u s
feijões-macáçar	f e j ʒ õ j̃ ʃ m a k a s a ɻ
feijões-macúndi	f e j ʒ õ j̃ ʃ m a s ũ d͡ʒ i
feijões-mãezinha	f e j ʒ õ j̃ ʃ m ɐ̃ j̃ z ĩ ɲ ɐ
feijões-mancanha	f e j ʒ õ j̃ ʃ m ɐ̃ k ɐ ɲ a
feijões-manteiga	f e j ʒ õ j̃ ʃ m ɐ̃ t e j ɡ ɐ
feijões-manteiga-brancos-da-argélia	f e j ʒ õ j̃ ʃ m ɐ̃ t e j ɡ a b ɾ ɐ̃ k o s i d e a a ɻ ʒ ɛ l i a
feijões-manteiga-maravilha	f e j ʒ õ j̃ ʃ m ɐ̃ t e j ɡ a m a ɾ a v i ʎ ɐ
feijões-manteiga-maravilha-do-mercado	f e j ʒ õ j̃ ʃ m ɐ̃ t e j ɡ a m a ɾ a v i ʎ a d o m e ɻ k a d o
feijões-manteiga-maravilhas-do-mercado	f e j ʒ õ j̃ ʃ m ɐ̃ t e j ɡ a m a ɾ a v i ʎ a ʒ d o m e ɻ k a d o
feijões-manteiga-nacionais	f e j ʒ õ j̃ ʃ m ɐ̃ t e j ɡ a n a s j o n a j s
feijões-manteiga-pretos-da-argélia	f e j ʒ õ j̃ ʃ m ɐ̃ t e j ɡ a p ɾ e t u s i d e a a ɻ ʒ ɛ l i a
feijões-manteigas-brancos-da-argélia	f e j ʒ õ j̃ ʃ m ɐ̃ t e j ɡ a ʒ b ɾ ɐ̃ k o s i d e a a ɻ ʒ ɛ l i a
feijões-manteigas-maravilhas	f e j ʒ õ j̃ ʃ m ɐ̃ t e j ɡ a ʒ m a ɾ a v i ʎ ɐ s
feijões-manteigas-nacionais	f e j ʒ õ j̃ ʃ m ɐ̃ t e j ɡ a ʒ n a s j o n a j s
feijões-manteigas-pretos-da-argélia	f e j ʒ õ j̃ ʃ m ɐ̃ t e j ɡ a s p ɾ e t t ɔ ɛ s i d e a a ɻ ʒ ɛ l i a
feijões-mata-fome	f e j ʒ õ j̃ ʃ m a t a f õ m i
feijões-meia-cara	f e j ʒ õ j̃ ʃ m a k a ɾ ɐ
feijões-mexidos	f e j ʒ õ j̃ ʃ m e k s i d u s
feijões-mineiros	f e j ʒ õ j̃ ʃ m i n e j ɾ o s
feijões-miraculosos	f e j ʒ õ j̃ ʃ m i ɾ a k u l ɔ z o s
feijões-miudinhos	f e j ʒ õ j̃ ʃ m j u d ĩ ɲ u ʃ
feijões-miúdos	f e j ʒ õ j̃ ʃ m j u d o s
feijões-miúdos-da-china	f e j ʒ õ j̃ ʃ m j u d o s i d a ʃ ĩ n ɐ
feijões-moles	f e j ʒ õ j̃ ʃ m o w s
feijões-mucuna	f e j ʒ õ j̃ ʃ m u k ũ n ɐ
feijões-mula	f e j ʒ õ j̃ ʃ m u l ɐ
feijões-mulata-gorda	f e j ʒ õ j̃ ʃ m u l a t a ɡ ɔ ʁ d ɐ
feijões-mulatas-gordas	f e j ʒ õ j̃ ʃ m u l a t a z ɡ ɔ ɾ d ɐ s
feijões-mulatinhos	f e j ʒ õ j̃ ʃ m u l a t͡ʃ i ɲ o s
feijões-mulatinhos-de-sementes	f e j ʒ õ j̃ ʃ m u l a t͡ʃ i ɲ o s d e z i m ẽ t͡ʃ i s
feijões-mulato-grosso	f e j ʒ õ j̃ ʃ m u l a t o ɡ ɾ o s u
feijões-mulatos-grossos	f e j ʒ õ j̃ ʃ m u w a t ɔ z ɡ ɾ ɔ s o s
feijões-mungo	f e j ʒ õ m ũ ɡ u
feijões-oró	f e j ʒ õ j̃ ʃ ɾ ɔ
feijões-papa	f e j ʒ õ j̃ ʃ p a p ɐ
feijões-peludos	f e j ʒ õ j̃ ʃ p e l u d u s
feijões-pical	f e j ʒ õ j̃ s p i k a w
feijões-pinheirinho	f e j ʒ õ j̃ ʃ p ĩ ɲ e j ɾ ĩ ɲ u
feijões-pombinha	f e j ʒ õ j̃ ʃ p õ b ĩ ɲ ɐ
feijões-pretos	f e j ʒ õ j̃ ʃ p ɾ e t u ʃ
feijões-pretos-portugueses	f e j ʒ õ j̃ ʃ p ɾ ɛ t o s p o ɾ t u ɡ e z i s
feijões-príncipe-de-bismarck	f e j ʒ õ j̃ ʃ p ɾ ĩ s i p i d e b i ʒ m a ʁ k i
feijões-quarto-de-lua	f e j ʒ õ j̃ ʃ k w a ɻ t o d ɛ l e u a
feijões-quartos-de-lua	f e j ʒ õ j̃ ʃ k w a ɾ t ɔ z d ɛ l e u a
feijões-rajados	f e j ʒ õ j̃ ʃ ɾ a ʒ a d u s
feijões-rasteiros	f e j ʒ õ j̃ ʃ ɾ a s t e j ɾ o s
feijões-rei-dos-come-se-tudo	f e j ʒ õ j̃ ʃ ɾ e j d o ʃ k õ m i s e t u d u
feijões-rei-dos-manteigas	f e j ʒ õ j̃ ʃ ʁ a j d o z m ɐ̃ t e j ɡ ɐ s
feijões-reis-dos-come-se-tudo	f e j ʒ õ j̃ ʃ ʁ i d o s k õ m i s e t u d u
feijões-reis-dos-manteigas	f e j ʒ õ j̃ ʃ ʁ e i ɛ s i d e ɔ ʒ m ɐ̃ t e j ɡ ɐ s
feijões-sapota	f e j ʒ õ s a p ɔ t ɐ
feijões-selim	f e j ʒ õ j̃ s ẽ l ĩ
feijões-sem-rival	f e j ʒ õ j̃ s ẽ j̃ ɾ i v a w
feijões-soja	f e j ʒ õ j̃ ʃ s ɔ ʒ ɐ
feijões-telefone	f e j ʒ õ j̃ ʃ t e l e f o n e
feijões-tepari	f e j ʒ õ j̃ ʃ t e p a ɾ i
feijões-tonca	f e j ʒ õ j̃ ʃ t õ k ɐ
feijões-translúcidos	f e j ʒ õ j̃ ʃ t ɾ ɐ̃ ʒ l u s i d u ʃ
feijões-trepadores	f e j ʒ õ j̃ ʃ t ɾ e p a d o ɾ e s
feijões-tropeiro	f e j ʒ õ j̃ ʃ t ɾ o p e j ɾ u
feijões-vassoura	f e j ʒ õ j̃ ʃ v a s o w ɾ ɐ
feijões-veludo	f e j ʒ õ j̃ ʃ v e l u d o
feijões-verdes	f e j ʒ õ j̃ ʃ v ɛ ʁ d͡ʒ i ʃ
feijões-vermelhos	f e j ʒ õ j̃ ʃ v e ʁ m e ʎ u s
feijões-vinha	f e j ʒ õ j̃ ʃ v ĩ ɲ ɐ
feijões-virados	f e j ʒ õ j̃ ʃ v i ɾ a d u ʃ
feijões-zebrados	f e j ʒ õ j̃ ʃ z e b ɾ a d o s
feijõezinhos-bravos	f e j ʒ õ j̃ z i ɲ o z b ɾ a v u ʃ
feijõezinhos-da-índia	f e j ʒ õ j̃ z i ɲ o s d ĩ d͡ʒ i ɐ
feijõezinhos-da-mata	f e j ʒ õ j̃ z i ɲ o s i d a m a t ɐ
feijõezinhos-de-capoeira	f e j ʒ õ j̃ z i ɲ o z d e k a p w e j ɾ ɐ
feijõezinhos-do-campo	f e j ʒ õ j̃ z i ɲ o s i d o k ɐ̃ p u
feijõezinhos-do-mato	f e j ʒ õ j̃ z i ɲ o s i d o m a t u
feijõezinhos-rasteiros	f e j ʒ õ j̃ z i ɲ o z ʁ a s t e j ɾ o s
feijó-sp	f e j ʒ ɔ s i p e
feira-ba	f e j ɾ a b ɐ
feira-grandense	f e j ɾ a ɡ ɾ ɐ̃ d ẽ s i
feira-novense	f e j ɾ a n o v ẽ s i
féis-da-terra	f i ɛ s i d e a t ɛ ʁ a
féis-de-gentio	f i d ʒ ẽ t͡ʃ i u
feixas-fradinho	f e j ʃ a ʃ f ɾ a d͡ʒ ĩ ɲ u
fel-da-terra	f e w d a t ɛ ʁ ɐ
fel-de-gentio	f e w d e ʒ ẽ t͡ʃ i u
feldspato-do-labrador	f e w d͡ʒ i ʃ p a t o d o l a b ɾ a d o ʁ
feldspatos-do-labrador	f ɛ l e d e ɛ s i p a t u s i d o l a b ɾ a d o ʁ
feles-da-terra	f e l ɛ ʒ d a t ɛ ʁ a
feles-de-gentio	f e l ɛ ʒ d ʒ ẽ t͡ʃ i u
feliciano-rs	f e l i s i ɐ n ɔ ʁ s
felício-mg	f e l i s ɔ ẽ m i ʒ e
felipe-ba	f e l i p e b ɐ
felisburgo-mg	f e l i ʒ b u ʁ ɡ o m i ʒ e
félix-ba	f ɛ l i k s e b e a
felixlândia-mg	f ɛ l i k s l ɐ̃ d͡ʒ i a m i ʒ e
félix-pb	f ɛ l i k s p e b e
félix-pe	f ɛ l i k s p i
feliz-amor	f e l i z a m o ʁ
felizes-amores	f e l i z e z a m o ɾ i ʃ
feliz-meu-bem	f e l i z m e w b ẽ j̃
feliz-mg	f e l i z m i ʒ e
feliz-rs	f e l i z e ɛ ʁ e ɛ s i
feliz-sp	f e l i z e ɛ s i p e
fé-mg	f ɛ m i ʒ e
fênix-pr	f e n i k s p e ɛ ʁ e
feno-das-areias	f e n o d a z a ɾ ɛ j ɐ s
feno-de-cheiro	f e n o d e ʃ e j ɾ u
feno-de-cheiro-amargoso	f e n o d e ʃ e j ɾ o a m a ɻ ɡ o z u
feno-do-mar	f e n o d o m a ɻ
feno-grego	f e n o ɡ ɾ ɛ ɡ u
fenomenizar-se	f e n o m e n i z a ɾ s i
fenos-das-areias	f e n o z d a z a ɾ ɛ j ɐ s
fenos-de-cheiro	f e n o z d e ʃ e j ɾ u
fenos-de-cheiro-amargosos	f e n o z d e ʃ e j ɾ o a m a ɻ ɡ o z u ʃ
fenos-do-mar	f e n o z d o m a ɻ
fenos-gregos	f e n ɔ z ɡ ɾ e ɡ o s
fé-pb	f ɛ p e b e
fe-phen	f e a ɡ a i ɛ e n e
fé-pr	f p e ɛ ʁ e
fere-folho	f e ɾ e f o ʎ o
fere-lume	f e ɾ e l ũ m i
fernandes-rn	f e ʁ n ɐ̃ d͡ʒ i s ɛ ʁ e e n e
fernando-noronhense	f e ɻ n ɐ̃ d o n o ɾ o ɲ ẽ s e
fernandópolis-sp	f e ɻ n ɐ̃ d ɔ p o l i s i p e
fernando-prestense	f e ɻ n ɐ̃ d o p ɾ e s t ẽ s i
fernando-rn	f e ɻ n ɐ̃ d o ʁ n i
fernão-pires	f e ʁ n ɐ̃ w̃ p i s
fernão-pires-do-beco	f e ʁ n ɐ̃ w̃ i p i ɾ ɛ z d o b ɛ k u
fernão-sp	f e ʁ n ɐ̃ w̃ s i p e
ferrador-rs	f e ʁ a d o ɾ ɛ ʁ e ɛ s i
ferra-fogo	f e ʁ a f o ɡ u
ferragem-azul	f e ʁ a ʒ ẽ m a z u w
ferragens-azuis	f e ʁ a ʒ ẽ s a z u j s
ferrais-brancos	f e ʁ a i ʒ b ɾ ɐ̃ k o s
ferrais-de-borba	f e ʁ a i d͡ʒ i b ɔ ʁ b ɐ
ferrais-de-olivença	f e ʁ a i d e o l i v ẽ s ɐ
ferrais-maçã	f e ʁ a i ʒ m a s ɐ̃
ferrais-tâmara	f e ʁ a i ʃ t ɐ̃ m a ɾ ɐ
ferral-branco	f e ʁ a w b ɾ ɐ̃ k u
ferral-de-borba	f e ʁ a w d e b ɔ ʁ b ɐ
ferral-de-olivença	f e ʁ a w d e ɔ l a j v ẽ s ɐ
ferral-maçã	f e ʁ a w m a s ɐ̃
ferral-tâmara	f e ʁ a w t ɐ̃ m a ɾ ɐ
ferraz-pi	f e ʁ a z e p e i
ferraz-pr	f e ʁ a z p e ɛ ʁ e
ferreira-ba	f e ʁ e j ɾ a b ɐ
ferreira-ce	f e ʁ e j ɾ a s e e
ferreira-mg	f e ʁ e j ɾ a m i ʒ e
ferreira-pr	f e ʁ e j ɾ ɐ p e ɛ ʁ e
ferreira-sp	f e ʁ e j ɾ a s i p e
ferreiros-pe	f e ʁ e j ɾ o s p i
ferrer-ma	f e ʁ ɛ ʁ m ɐ
ferrer-pe	f e ʁ e ʁ p i
ferro-coado	f e ʁ o k o a d u
ferro-ferrita	f e ʁ o f e ʁ i t ɐ
ferro-gusa	f e ʁ o ɡ u z ɐ
ferro-ilmenita	f e ʁ o i w m e n i t ɐ
ferrolho-queimado	f e ʁ o ʎ o k e j m a d u
ferrolhos-queimados	f e ʁ o ʎ o e s k e j m a d u ʃ
ferro-pau	f e ʁ o p a u
ferros-ferrita	f ɛ ʁ o s f e ʁ i t ɐ
ferros-gusa	f e ʁ o z ɡ u z ɐ
ferros-ilmenita	f e ʁ o z i w m e n i t ɐ
ferros-mg	f e ʁ o z m i ʒ e
ferros-pau	f ɛ ʁ o s p a w
ferros-rn	f e ʁ o z ʁ e e n e
ferros-velhos	f e ʁ o z v e ʎ o s
ferro-velho	f e ʁ o v e ʎ o
ferrugem-dos-vegetais	f e ʁ u ʒ ẽ m i d e o v e ʒ e t a j s
ferrugens-dos-vegetais	f e ʁ u ʒ ẽ j̃ ʃ d o v e ʒ e t a j s
fervedouro-mg	f e ɾ v e d o w ɾ o m i ʒ e
ferve-ferve	f e ɾ v e f ɛ ʁ v i
fervor-do-sangue	f e ɾ v o ɾ d o z ɐ̃ ɡ i
fervores-do-sangue	f e ɾ v o ɾ i s i d o s ɐ̃ ɡ i
festa-homenagem	f e s t a o m e n a ʒ ẽ j̃
festas-homenagem	f ɛ ʃ t ɐ ʃ o m e n a ʒ ẽ j̃
festucas-vermelhas	f e s t u k ɛ s i v e ʁ m e ʎ ɐ s
festuca-vermelha	f e s t u k a v e ʁ m e ʎ ɐ
feto-amarelo	f ɛ t o a m a ɾ ɛ l u
feto-aquilino	f ɛ t u a k i l ĩ n u
feto-branco	f e t o b ɾ ɐ̃ k u
feto-cipó	f e t o s i p ɔ
feto-crespo	f e t o k ɾ e ʃ p u
feto-de-botão	f ɛ t u d e b o t ɐ̃ w̃
feto-dos-montes	f e t o d o z m õ t e s
feto-estrelado	f ɛ t o e ʃ t ɾ e l a d u
feto-fêmeo	f ɛ t o f ẽ m i u
feto-fêmeo-das-boticas	f ɛ t o f ẽ m i u d e a ɛ s i b e ɔ t͡ʃ i k ɐ s
feto-fêmeo-dos-italianos	f ɛ t o f ẽ m i u d o z i t a l i ɐ̃ n u ʃ
feto-grande	f ɛ t o ɡ ɾ ɐ̃ d e
feto-macho	f ɛ t o m a ʃ u
feto-macho-de-goiás	f ɛ t o m a ʃ o d e ɡ o j a j ʃ
feto-macho-de-minas	f ɛ t o m a ʃ o d͡ʒ i m ĩ n ɐ ʃ
feto-macho-do-brasil	f ɛ t o m a ʃ o d o b ɾ a z i w
feto-macho-do-pará	f ɛ t o m a ʃ o d o p a ɾ a
feto-macho-do-rio-de-janeiro	f ɛ t o m a ʃ o d o ɾ i o d e ʒ a n e j ɾ u
feto-macho-do-rio-grande	f ɛ t o m a ʃ o d o ɾ i o ɡ ɾ ɐ̃ d e
feto-macho-verdadeiro	f ɛ t o m a ʃ o v e ɻ d a d e j ɾ u
feto-negro	f e t o n e ɡ ɾ u
feto-real	f e t o ɾ e a w
fetos-amarelos	f e t ɔ z a m a ɾ ɛ l u s
fetos-aquilinos	f ɛ t u s a k i l ĩ n u ʃ
fetos-brancos	f e t ɔ z b ɾ ɐ̃ k o s
fetos-cipó	f ɛ t u s s i p ɔ
fetos-crespos	f ɛ t o s k ɾ e ʃ p u s
fetos-de-botão	f e t ɔ z d e b o t ɐ̃ w̃
fetos-estrelados	f ɛ t u s e s t ɾ e l a d o s
